,Node,Structure_Type,Structure_Name,Structure_Definition
96,as2border2,IP_Access_List,101,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.255.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '1.0.1.0'}}}, 'name': 'permit ip host 1.0.1.0 host 255.255.255.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 1.0.1.0 host 255.255.255.0', 'vendorStructureId': {'filename': 'configs/as2border2.cfg', 'structureName': '101: permit ip host 1.0.1.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2border2.cfg', 'structureName': '101: permit ip host 1.0.1.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}, {'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.255.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '1.0.2.0'}}}, 'name': 'permit ip host 1.0.2.0 host 255.255.255.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 1.0.2.0 host 255.255.255.0', 'vendorStructureId': {'filename': 'configs/as2border2.cfg', 'structureName': '101: permit ip host 1.0.2.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2border2.cfg', 'structureName': '101: permit ip host 1.0.2.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}], 'name': '101', 'sourceName': '101', 'sourceType': 'extended ipv4 access-list'}"
97,host1,IP_Access_List,filter::FORWARD,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.TrueExpr'}, 'name': 'default', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line default'}]}}], 'name': 'filter::FORWARD'}"
98,as1border1,Route_Filter_List,default_list,"{'lines': [{'action': 'PERMIT', 'ipWildcard': '0.0.0.0/0', 'lengthRange': '0-0'}], 'name': 'default_list', 'vendorStructureId': {'filename': 'configs/as1border1.cfg', 'structureName': 'default_list', 'structureType': 'ipv4 prefix-list'}}"
99,as1border1,IP_Access_List,102,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.0.0.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '2.0.0.0'}}}, 'name': 'permit ip host 2.0.0.0 host 255.0.0.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 2.0.0.0 host 255.0.0.0', 'vendorStructureId': {'filename': 'configs/as1border1.cfg', 'structureName': '102: permit ip host 2.0.0.0 host 255.0.0.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as1border1.cfg', 'structureName': '102: permit ip host 2.0.0.0 host 255.0.0.0', 'structureType': 'extended ipv4 access-list line'}}, {'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.0.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '2.128.0.0'}}}, 'name': 'permit ip host 2.128.0.0 host 255.255.0.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 2.128.0.0 host 255.255.0.0', 'vendorStructureId': {'filename': 'configs/as1border1.cfg', 'structureName': '102: permit ip host 2.128.0.0 host 255.255.0.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as1border1.cfg', 'structureName': '102: permit ip host 2.128.0.0 host 255.255.0.0', 'structureType': 'extended ipv4 access-list line'}}], 'name': '102', 'sourceName': '102', 'sourceType': 'extended ipv4 access-list'}"
100,as2border1,IP_Access_List,OUTSIDE_TO_INSIDE,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'DENY', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '0.0.0.0/0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '2.0.0.0/8'}}}, 'name': 'deny   ip 2.0.0.0 0.255.255.255 any', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'deny   ip 2.0.0.0 0.255.255.255 any', 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': 'OUTSIDE_TO_INSIDE: deny   ip 2.0.0.0 0.255.255.255 any', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': 'OUTSIDE_TO_INSIDE: deny   ip 2.0.0.0 0.255.255.255 any', 'structureType': 'extended ipv4 access-list line'}}, {'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'DENY', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '2.128.1.101'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '0.0.0.0/0'}}}, 'name': 'deny   ip any host 2.128.1.101', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'deny   ip any host 2.128.1.101', 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': 'OUTSIDE_TO_INSIDE: deny   ip any host 2.128.1.101', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': 'OUTSIDE_TO_INSIDE: deny   ip any host 2.128.1.101', 'structureType': 'extended ipv4 access-list line'}}, {'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '0.0.0.0/0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '0.0.0.0/0'}}}, 'name': 'permit ip any any', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip any any', 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': 'OUTSIDE_TO_INSIDE: permit ip any any', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': 'OUTSIDE_TO_INSIDE: permit ip any any', 'structureType': 'extended ipv4 access-list line'}}], 'name': 'OUTSIDE_TO_INSIDE', 'sourceName': 'OUTSIDE_TO_INSIDE', 'sourceType': 'extended ipv4 access-list'}"
101,as2dept1,IP_Access_List,RESTRICT_HOST_TRAFFIC_OUT,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '2.128.0.0/16'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '0.0.0.0/0'}}}, 'name': 'permit ip any 2.128.0.0 0.0.255.255', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip any 2.128.0.0 0.0.255.255', 'vendorStructureId': {'filename': 'configs/as2dept1.cfg', 'structureName': 'RESTRICT_HOST_TRAFFIC_OUT: permit ip any 2.128.0.0 0.0.255.255', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2dept1.cfg', 'structureName': 'RESTRICT_HOST_TRAFFIC_OUT: permit ip any 2.128.0.0 0.0.255.255', 'structureType': 'extended ipv4 access-list line'}}, {'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'DENY', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '2.128.0.0/16'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '1.128.0.0/16'}}}, 'name': 'deny   ip 1.128.0.0 0.0.255.255 2.128.0.0 0.0.255.255', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'deny   ip 1.128.0.0 0.0.255.255 2.128.0.0 0.0.255.255', 'vendorStructureId': {'filename': 'configs/as2dept1.cfg', 'structureName': 'RESTRICT_HOST_TRAFFIC_OUT: deny   ip 1.128.0.0 0.0.255.255 2.128.0.0 0.0.255.255', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2dept1.cfg', 'structureName': 'RESTRICT_HOST_TRAFFIC_OUT: deny   ip 1.128.0.0 0.0.255.255 2.128.0.0 0.0.255.255', 'structureType': 'extended ipv4 access-list line'}}, {'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'DENY', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '0.0.0.0/0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '0.0.0.0/0'}}}, 'name': 'deny   ip any any', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'deny   ip any any', 'vendorStructureId': {'filename': 'configs/as2dept1.cfg', 'structureName': 'RESTRICT_HOST_TRAFFIC_OUT: deny   ip any any', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2dept1.cfg', 'structureName': 'RESTRICT_HOST_TRAFFIC_OUT: deny   ip any any', 'structureType': 'extended ipv4 access-list line'}}], 'name': 'RESTRICT_HOST_TRAFFIC_OUT', 'sourceName': 'RESTRICT_HOST_TRAFFIC_OUT', 'sourceType': 'extended ipv4 access-list'}"
102,as1border1,Routing_Policy,as1_to_as3,"{'name': 'as1_to_as3', 'statements': [{'class': 'org.batfish.datamodel.routing_policy.statement.If', 'comment': '~RMCLAUSE~as1_to_as3~1~', 'falseStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.If', 'comment': '~RMCLAUSE~as1_to_as3~2~', 'falseStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnLocalDefaultAction'}], 'guard': {'class': 'org.batfish.datamodel.routing_policy.expr.MatchPrefixSet', 'prefix': {'class': 'org.batfish.datamodel.routing_policy.expr.DestinationNetwork'}, 'prefixSet': {'class': 'org.batfish.datamodel.routing_policy.expr.NamedPrefixSet', 'name': '102'}}, 'trueStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.TraceableStatement', 'innerStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.SetMetric', 'metric': {'class': 'org.batfish.datamodel.routing_policy.expr.LiteralLong', 'value': 50}}, {'class': 'org.batfish.datamodel.routing_policy.communities.SetCommunities', 'communitySetExpr': {'class': 'org.batfish.datamodel.routing_policy.communities.CommunitySetUnion', 'exprs': [{'class': 'org.batfish.datamodel.routing_policy.communities.InputCommunities'}, {'class': 'org.batfish.datamodel.routing_policy.communities.LiteralCommunitySet', 'communitySet': ['1:3']}]}}, {'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnTrue'}], 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'route-map as1_to_as3 clause 2', 'vendorStructureId': {'filename': 'configs/as1border1.cfg', 'structureName': 'as1_to_as3 2', 'structureType': 'route-map-clause'}}]}}]}], 'guard': {'class': 'org.batfish.datamodel.routing_policy.expr.MatchPrefixSet', 'prefix': {'class': 'org.batfish.datamodel.routing_policy.expr.DestinationNetwork'}, 'prefixSet': {'class': 'org.batfish.datamodel.routing_policy.expr.NamedPrefixSet', 'name': '101'}}, 'trueStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.TraceableStatement', 'innerStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.SetMetric', 'metric': {'class': 'org.batfish.datamodel.routing_policy.expr.LiteralLong', 'value': 50}}, {'class': 'org.batfish.datamodel.routing_policy.communities.SetCommunities', 'communitySetExpr': {'class': 'org.batfish.datamodel.routing_policy.communities.CommunitySetUnion', 'exprs': [{'class': 'org.batfish.datamodel.routing_policy.communities.InputCommunities'}, {'class': 'org.batfish.datamodel.routing_policy.communities.LiteralCommunitySet', 'communitySet': ['1:3']}]}}, {'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnTrue'}], 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'route-map as1_to_as3 clause 1', 'vendorStructureId': {'filename': 'configs/as1border1.cfg', 'structureName': 'as1_to_as3 1', 'structureType': 'route-map-clause'}}]}}]}]}"
103,host2,IP_Access_List,mangle::OUTPUT,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.TrueExpr'}, 'name': 'default', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line default'}]}}], 'name': 'mangle::OUTPUT'}"
104,host1,IP_Access_List,mangle::OUTPUT,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.TrueExpr'}, 'name': 'default', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line default'}]}}], 'name': 'mangle::OUTPUT'}"
105,as1border2,Route_Filter_List,inbound_route_filter,"{'lines': [{'action': 'DENY', 'ipWildcard': '1.0.0.0/8', 'lengthRange': '8-32'}, {'action': 'PERMIT', 'ipWildcard': '0.0.0.0/0', 'lengthRange': '0-32'}], 'name': 'inbound_route_filter', 'vendorStructureId': {'filename': 'configs/as1border2.cfg', 'structureName': 'inbound_route_filter', 'structureType': 'ipv4 prefix-list'}}"
106,as3border1,IP_Access_List,102,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.0.0.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '2.0.0.0'}}}, 'name': 'permit ip host 2.0.0.0 host 255.0.0.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 2.0.0.0 host 255.0.0.0', 'vendorStructureId': {'filename': 'configs/as3border1.cfg', 'structureName': '102: permit ip host 2.0.0.0 host 255.0.0.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as3border1.cfg', 'structureName': '102: permit ip host 2.0.0.0 host 255.0.0.0', 'structureType': 'extended ipv4 access-list line'}}, {'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.0.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '2.128.0.0'}}}, 'name': 'permit ip host 2.128.0.0 host 255.255.0.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 2.128.0.0 host 255.255.0.0', 'vendorStructureId': {'filename': 'configs/as3border1.cfg', 'structureName': '102: permit ip host 2.128.0.0 host 255.255.0.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as3border1.cfg', 'structureName': '102: permit ip host 2.128.0.0 host 255.255.0.0', 'structureType': 'extended ipv4 access-list line'}}], 'name': '102', 'sourceName': '102', 'sourceType': 'extended ipv4 access-list'}"
107,host1,IP_Access_List,mangle::FORWARD,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.TrueExpr'}, 'name': 'default', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line default'}]}}], 'name': 'mangle::FORWARD'}"
108,as1border1,IP_Access_List,103,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.255.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '3.0.1.0'}}}, 'name': 'permit ip host 3.0.1.0 host 255.255.255.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 3.0.1.0 host 255.255.255.0', 'vendorStructureId': {'filename': 'configs/as1border1.cfg', 'structureName': '103: permit ip host 3.0.1.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as1border1.cfg', 'structureName': '103: permit ip host 3.0.1.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}, {'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.255.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '3.0.2.0'}}}, 'name': 'permit ip host 3.0.2.0 host 255.255.255.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 3.0.2.0 host 255.255.255.0', 'vendorStructureId': {'filename': 'configs/as1border1.cfg', 'structureName': '103: permit ip host 3.0.2.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as1border1.cfg', 'structureName': '103: permit ip host 3.0.2.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}], 'name': '103', 'sourceName': '103', 'sourceType': 'extended ipv4 access-list'}"
